15
Device Source:1001	USB2+H14197
809,563	-0,15
809,872	-0,42
810,181	0,06
810,49	0,31
810,8	0,31
811,109	0,49
811,418	0,32
811,726	0,17
812,035	0,41
812,344	0,02
812,653	0,15
812,962	0,42
813,27	0,15
813,579	-0,4
813,887	0,1
814,196	-0,64
814,504	0,28
814,813	-0,03
815,121	-0,19
815,43	-0,03
815,738	0,42
816,046	0,18
816,354	0,4
816,662	0,99
816,97	-0,12
817,278	0,01
817,586	-0,18
817,894	0,54
818,202	0,89
818,51	0,36
818,817	0,28
819,125	-0,06
819,433	-0,36
819,74	0,13
820,048	-0,08
820,355	-0,06
820,663	0,59
820,97	-0,28
821,277	0,05
821,584	0,18
821,892	0,16
822,199	-0,2
822,506	1,05
822,813	0,14
823,12	0,05
823,427	0,64
823,734	0,03
824,041	0,01
824,347	-0,38
824,654	-0,06
824,961	-0,58
825,267	-0,51
825,574	0,57
825,88	0,1
826,187	0,37
826,493	-0,11
826,8	-0,35
827,106	0,76
827,412	-0,09
827,718	0,64
828,024	0,03
828,331	0,4
828,637	0,23
828,943	-0,17
829,248	0,44
829,554	0,08
829,86	1,58
830,166	-0,49
830,472	0,24
830,777	0,88
831,083	0,11
831,388	0,55
831,694	0,47
831,999	0,83
832,305	-0,47
832,61	0,06
832,915	1,22
833,221	0,06
833,526	0,2
833,831	-0,32
834,136	-0,87
834,441	0,2
834,746	-0,13
835,051	0,84
835,356	0,63
835,661	0,54
835,965	0,55
836,27	0,99
836,575	0,24
836,879	-0,02
837,184	0,85
837,488	1
837,793	-0,2
838,097	0,98
838,402	-0,47
838,706	0,3
839,01	1,01
839,314	1,12
839,618	0,19
839,922	-0,79
840,226	-0,39
840,53	-0,39
840,834	-0,18
841,138	0,07
841,442	0,83
841,746	0,78
842,049	0,81
842,353	-0,38
842,657	1,54
842,96	1,01
843,264	0,18
843,567	-0,16
843,87	-0,35
844,174	0,61
844,477	-0,09
844,78	0,72
845,083	-0,09
845,386	-0,23
845,689	0,11
845,992	-0,06
846,295	-0,17
846,598	-0,94
846,901	-1,54
847,204	0,92
847,507	-0,97
847,809	-0,5
848,112	-0,39
848,414	0,16
848,717	0,7
849,019	0,08
849,322	1,09
849,624	0,08
849,926	-0,51
850,229	0,31
850,531	0,23
850,833	-0,34
851,135	-0,49
851,437	0,2
851,739	0,13
852,041	-1
852,343	-0,98
852,645	-0,87
852,946	0,92
853,248	1,25
853,55	-0,19
853,851	-0,16
854,153	-0,6
854,454	0,75
854,756	-0,07
855,057	0,31
855,358	-0,91
855,66	0,72
855,961	0,82
856,262	-0,03
856,563	0,71
856,864	0,19
857,165	-0,98
857,466	-0,25
857,767	1,73
858,068	1,07
858,369	0,41
858,669	-0,25
858,97	0,85
859,271	0,96
859,571	2,08
859,872	0,24
860,172	2,02
860,473	0,37
860,773	-1,22
861,073	-0,8
861,374	-0,23
861,674	0,3
861,974	0,6
862,274	-1,39
862,574	-0,33
862,874	0,84
863,174	0,06
863,474	0,26
863,773	-1,19
864,073	-1,09
864,373	0,01
864,673	0,31
864,972	1,56
865,272	0,17
865,571	-1,07
865,871	-1,78
866,17	-0,94
866,469	-0,53
866,768	0,98
867,068	0,23
867,367	1
867,666	0,4
867,965	1,07
868,264	2,13
868,563	1,77
868,862	-0,56
869,161	1,2
869,459	-0,56
869,758	0,3
870,057	0,13
870,355	1,18
870,654	1,57
870,952	1,49
871,251	0,19
871,549	-0,22
871,847	1,15
872,146	0,26
872,444	0,7
872,742	-0,48
873,04	0,4
873,338	-1,19
873,636	2,37
873,934	1,68
874,232	-0,37
874,53	-1,09
874,828	-0,75
875,125	0,75
875,423	0,82
875,721	-1,14
876,018	1,26
876,316	1,58
876,613	1,3
876,911	0,5
877,208	1,06
877,505	1,28
877,803	-1,11
878,1	-0,2
878,397	-0,92
878,694	1,69
878,991	1,11
879,288	1,34
879,585	1,51
879,882	-2,17
880,178	1,63
880,475	-1,82
880,772	2,4
881,068	2,39
881,365	-0,06
881,662	2,35
881,958	1,16
882,254	-2,29
882,551	3,08
882,847	-1,09
883,143	1,47
883,439	-1,63
883,736	-0,06
884,032	0,68
884,328	-1,97
884,624	-0,4
884,92	-1,33
885,215	0,86
885,511	-0,06
885,807	-0,68
886,103	-2,95
886,398	1,38
886,694	-0,58
886,989	0,81
887,285	1,48
887,58	-2,04
887,876	0,11
888,171	0,83
888,466	2,46
888,761	-1,87
889,056	0,11
889,352	0,48
889,647	-0,92
889,941	0,3
890,236	-0,35
890,531	-0,71
890,826	-0,07
891,121	-0,07
891,415	-0,07
